# d'Arr√™t,Emplacement/Visibilit√©,Type de support,Statut,Visuel affich√©,Photo du visuel r√©el,Date Created,Date Modified,Record ID#,Record Owner,Last Modified By
74565,Laurent-Monty / D√©sourdy,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,4688,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
74567,Lareau / Laurent-Monty,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,4689,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
74569,D√©sourdy / des Galets Nord,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,4690,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
74576,des Roses / des Deux-Rivi√®res,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,4691,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
74581,Martel / Jean-De Ronceray,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,4692,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
74582,Jean-De Ronceray / Alexandre-de Prouville,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,4693,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
74583,Jean-De Ronceray / Olivier-Morel,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,4694,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
74584,Olivier-Morel / du Chevalier-de-Chaumont,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,4695,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
74585,Olivier-Morel / Louis-De Canchy,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,4696,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
74586,Olivier-Morel / du Chevalier-de-Chaumont,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,4697,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
74587,Martel / Daigneault,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,4698,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
74588,Daigneault / Martel,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,4699,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
74589,Martel / Georges-P√©pin,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,4700,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
74600,Jean-Casgrain / Anne-le Seigneur,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,4701,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
74601,Henri-Blaqui√®re / Jean-Casgrain,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,4702,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
74602,Henri-Blaqui√®re / Maurice-Cullen,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,4703,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
74603,Henri-Blaqui√®re / Jean-Casgrain,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,4704,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
74604,Anne-Le Seigneur / Jean-Fran√ßois-Lyonnais,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,4705,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
74605,Lebel / Anne-le Seigneur,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,4706,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
74606,Lebel / de Br√©beuf,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,4707,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
74608,Bouthillier / Lareau,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,4708,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
74611,D√©sourdy / des Galets Sud,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,4709,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
74613,Anne-Le Seigneur / Jean-Casgrain,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,4710,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
74615,D√©sourdy / du Granit,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,4711,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
74620,Franquet / Fr√©d√©ric-Courtemanche,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,4712,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
74622,Fr√©chette / Anne-Le Seigneur,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,4713,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
74623,Fr√©chette / Anne-Le Seigneur,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,4714,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
74625,Franquet / Arthur-De Senneville,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,4715,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
74627,Anne-Le Seigneur / du Charron,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,4716,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
74635,Anne-Le Seigneur / Kent,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,4717,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
74636,Grande All√©e / de l'Acier,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,4718,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
74637,Grande All√©e / Place de la Couronne,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,4719,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
74640,Anne-Le Seigneur / Marianne-Baby,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,4720,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
74641,Anne-Le Seigneur / Marianne-Baby,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,4721,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
74642,Anne-Le Seigneur / Michel-Lagu√´,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,4722,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
74645,Lebel / Anne-le Seigneur,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,4723,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
74646,Anne-Le Seigneur / Jean-Fran√ßois-Lyonnais,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,4724,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
74647,Anne-Le Seigneur / du Tailleur,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,4725,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
74648,Michel-Lagu√´ / √âtienne-Bisaillon,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,4726,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
74649,Henri-Blaqui√®re / Jean-Casgrain,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,4727,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
74650,Henri-Blaqui√®re / Maurice-Cullen,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,4728,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
74663,Martel / Saint-Pierre,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,4729,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
74664,Martel / Bourgogne,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,4730,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
74665,Henri-Blaqui√®re / Jean-Casgrain,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,4731,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
74668,Martel / G√©rard-Mongeau,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,4732,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
74688,Lebel / de Br√©beuf,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,4733,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
74690,de Salaberry / Dubuisson,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,4734,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
74691,de Salaberry / Viateur-Gauvreau,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,4735,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
74692,de Salaberry / Brassard,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,4736,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
74693,de Salaberry / Briand,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,4737,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
74694,de Salaberry / Barr√©,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,4738,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
74697,D√©sourdy / Henri-Bisaillon,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,4739,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
74704,Bourgogne / Fr√©chette,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,4740,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
74863,Demers / des Ormes,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,4741,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
75001,de Saint-Jean / de Palerme,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,4742,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
75002,de Saint-Jean / des Champs-Fleuris,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,4743,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
75003,de la Belle-Dame / du Vice-Roi (2),H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,4744,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
75004,de la Belle-Dame / du Vice-Roi (2),H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,4745,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
75005,Taschereau / Place Perreault,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,4746,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
75006,Taschereau / Matte,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,4747,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
75007,Taschereau / Matte,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,4748,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
75017,Taschereau / de Rome,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,4749,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
75018,Taschereau / de Rome,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,4750,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
75020,de Gaulle Sud / Perrier,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,4751,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
75021,√âdouard-VII / des Ormes Ouest,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,4752,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
75022,de Gaulle Sud / Perrier,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,4753,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
75025,Granger / des Ormes Ouest,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,4754,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
75026,Granger / Mercier,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,4755,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
75027,Mercier / Granger,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,4756,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
75028,Granger / des Ormes Ouest,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,4757,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
75029,des Ormes Ouest / √âdouard-VII,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,4758,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
75030,Terminus Longueuil Porte C23,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,4759,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
75040,Roland-Therrien / Fernand-Lafontaine,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,4760,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
75041,Saint-Fran√ßois-Xavier / Place Mercier,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,4761,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
75043,Saint-Jos√© / Augustin,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,4762,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
75045,de Jaffa / Champlain,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,4763,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
75046,Saint-Fran√ßois-Xavier / de Jaffa,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,4764,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
75048,de la Gatineau / de Gen√®ve,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,4765,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
75049,de Gen√®ve / Haendel,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,4766,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
75051,Montcalm Sud / de Barcelone,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,4767,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
75052,Montcalm Sud / d'Auteuil,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,4768,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
75055,Montcalm Sud / Balzac,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,4769,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
75056,d'Auteuil / d'Anjou,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,4770,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
75057,de l'Industrie / L√©on-Bloy ouest,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,4771,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
75058,d'Auteuil / devant le Club de Golf Candiac,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,4772,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
75059,Montcalm Sud / Place Berlioz,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,4773,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
75060,Haendel / Place Halifax (2),H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,4774,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
75061,de l'Industrie / d'Ib√©ria,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,4775,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
75062,de l'Industrie / d'Ib√©ria,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,4776,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
75065,de Barcelone / de Bercy,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,4777,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
75066,de Barcelone / Place de Boh√™me,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,4778,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
75067,d'Auteuil / d'Ad√©la√Øde,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,4779,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
75068,Montcalm Sud / Asselin (2),H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,4780,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
75069,d'Auteuil / Augustin,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,4781,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
75070,d'Auteuil / Montcalm Sud,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,4782,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
75072,de Jaffa / Jackson,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,4783,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
75073,Saint-Fran√ßois-Xavier / de Monaco,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,4784,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
75074,de Gen√®ve / Goethe,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,4785,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
75076,Haendel / devant le Complexe Rom√©o-V.-Patenaude,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,4786,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
75078,de l'Industrie / face au 172,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,4787,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
75079,de l'Industrie / devant le civique 170,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,4788,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
75081,d'Auteuil / face au Club de Golf Candiac,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,4789,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
75082,d'Auteuil / d'Ad√©la√Øde,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,4790,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
75085,d'Auteuil / d'Anjou,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,4791,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
75088,de Barcelone / Place de Bretagne,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,4792,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
75089,Montcalm Nord / R√©sidences Montcalm,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,4793,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
75090,Montcalm Nord / face au civique 108,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,4794,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
75091,Montcalm Nord / d'Inverness,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,4795,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
75092,Champlain / Place Jason,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,4796,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
75097,du Dauphin√© / Jean-Leman,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,4797,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
75101,de Barcelone / Montcalm Sud,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,4798,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
75103,de l'Industrie / Montcalm Nord,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,4799,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
75104,de l'Industrie / Montcalm Nord,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,4800,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
75106,Montcalm Nord / Marie-Victorin,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,4801,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
75108,Saint-Fran√ßois-Xavier / Marie-Victorin,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,4802,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
75115,des Champs-Fleuris / Mirabel,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,4803,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
75116,des Champs-Fleuris / Mirabel,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,4804,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
75117,des Champs-Fleuris / de l'Iris,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,4805,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
75118,des Champs-Fleuris / de l'Iris,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,4806,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
75119,de la Magdeleine / des Champs-Fleuris,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,4807,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
75120,des Champs-Fleuris / de la Magdeleine,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,4808,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
75121,de la Magdeleine / des Go√©lands,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,4809,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
75122,de la Magdeleine / des Go√©lands,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,4810,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
75123,de la Magdeleine / des Violettes,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,4811,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
75124,de la Magdeleine / des Violettes,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,4812,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
75125,de la Magdeleine / des Pr√©s-Verts,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,4813,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
